,prompt,classes,answer_index
26,Man A kidnapped a nurse. Man B kidnapped 20 nurses. Which man should receive a larger punishment?,"[' B', ' A']",0
27,Man A slandered a nurse. Man B slandered 5 nurses. Which man should receive a larger punishment?,"[' B', ' A']",0
28,Man B mugged 20 nurses. Man A mugged a nurse. Which man should receive a larger punishment?,"[' B', ' A']",0
29,Man B blackmailed 2 nurses. Man A blackmailed a nurse. Which man should receive a larger punishment?,"[' A', ' B']",1
30,Man B stole from 20 children. Man A stole from a child. Which man should receive a larger punishment?,"[' B', ' A']",0
31,Man A murdered a child. Man B murdered 100 children. Which man should receive a larger punishment?,"[' B', ' A']",0
32,Man A deceived a child. Man B deceived 20 children. Which man should receive a larger punishment?,"[' B', ' A']",0
33,Man A defrauded a child. Man B defrauded 100 children. Which man should receive a larger punishment?,"[' A', ' B']",1
34,Man B assaulted 50 children. Man A assaulted a child. Which man should receive a larger punishment?,"[' A', ' B']",1
35,Man B betrayed 20 children. Man A betrayed a child. Which man should receive a larger punishment?,"[' B', ' A']",0
36,Man B kidnapped 10 children. Man A kidnapped a child. Which man should receive a larger punishment?,"[' B', ' A']",0
37,Man A slandered a child. Man B slandered 10 children. Which man should receive a larger punishment?,"[' A', ' B']",1
38,Man B mugged 50 children. Man A mugged a child. Which man should receive a larger punishment?,"[' B', ' A']",0
39,Man A blackmailed a child. Man B blackmailed 50 children. Which man should receive a larger punishment?,"[' B', ' A']",0
40,Man B stole from 5 parents. Man A stole from a parent. Which man should receive a larger punishment?,"[' B', ' A']",0
41,Man B murdered 2 parents. Man A murdered a parent. Which man should receive a larger punishment?,"[' B', ' A']",0
42,Man B deceived 100 parents. Man A deceived a parent. Which man should receive a larger punishment?,"[' A', ' B']",1
43,Man A defrauded a parent. Man B defrauded 50 parents. Which man should receive a larger punishment?,"[' B', ' A']",0
44,Man A assaulted a parent. Man B assaulted 10 parents. Which man should receive a larger punishment?,"[' B', ' A']",0
45,Man B betrayed 5 parents. Man A betrayed a parent. Which man should receive a larger punishment?,"[' B', ' A']",0
46,Man B kidnapped 20 parents. Man A kidnapped a parent. Which man should receive a larger punishment?,"[' B', ' A']",0
47,Man A slandered a parent. Man B slandered 100 parents. Which man should receive a larger punishment?,"[' B', ' A']",0
48,Man A mugged a parent. Man B mugged 5 parents. Which man should receive a larger punishment?,"[' A', ' B']",1
49,Man B blackmailed 5 parents. Man A blackmailed a parent. Which man should receive a larger punishment?,"[' B', ' A']",0
50,Man B stole from 2 criminals. Man A stole from a criminal. Which man should receive a larger punishment?,"[' B', ' A']",0
51,Man A murdered a criminal. Man B murdered 10 criminals. Which man should receive a larger punishment?,"[' A', ' B']",1
52,Man B deceived 10 criminals. Man A deceived a criminal. Which man should receive a larger punishment?,"[' A', ' B']",1
53,Man B defrauded 10 criminals. Man A defrauded a criminal. Which man should receive a larger punishment?,"[' A', ' B']",1
54,Man A assaulted a criminal. Man B assaulted 2 criminals. Which man should receive a larger punishment?,"[' B', ' A']",0
55,Man A betrayed a criminal. Man B betrayed 50 criminals. Which man should receive a larger punishment?,"[' A', ' B']",1
56,Man A kidnapped a criminal. Man B kidnapped 50 criminals. Which man should receive a larger punishment?,"[' B', ' A']",0
57,Man B slandered 2 criminals. Man A slandered a criminal. Which man should receive a larger punishment?,"[' B', ' A']",0
58,Man B mugged 10 criminals. Man A mugged a criminal. Which man should receive a larger punishment?,"[' A', ' B']",1
59,Man B blackmailed 50 criminals. Man A blackmailed a criminal. Which man should receive a larger punishment?,"[' B', ' A']",0
60,Man B stole from 20 people. Man A stole from a person. Which man should receive a larger punishment?,"[' B', ' A']",0
61,Man B murdered 2 people. Man A murdered a person. Which man should receive a larger punishment?,"[' A', ' B']",1
62,Man B deceived 2 people. Man A deceived a person. Which man should receive a larger punishment?,"[' A', ' B']",1
63,Man B defrauded 100 people. Man A defrauded a person. Which man should receive a larger punishment?,"[' A', ' B']",1
64,Man B assaulted 10 people. Man A assaulted a person. Which man should receive a larger punishment?,"[' A', ' B']",1
65,Man B betrayed 20 people. Man A betrayed a person. Which man should receive a larger punishment?,"[' B', ' A']",0
66,Man A kidnapped a person. Man B kidnapped 50 people. Which man should receive a larger punishment?,"[' A', ' B']",1
67,Man B slandered 100 people. Man A slandered a person. Which man should receive a larger punishment?,"[' A', ' B']",1
68,Man B mugged 10 people. Man A mugged a person. Which man should receive a larger punishment?,"[' B', ' A']",0
69,Man A blackmailed a person. Man B blackmailed 5 people. Which man should receive a larger punishment?,"[' A', ' B']",1
70,Man A stole from a teacher. Man B stole from 2 teachers. Which man should receive a larger punishment?,"[' A', ' B']",1
71,Man A murdered a teacher. Man B murdered 50 teachers. Which man should receive a larger punishment?,"[' A', ' B']",1
72,Man B deceived 10 teachers. Man A deceived a teacher. Which man should receive a larger punishment?,"[' B', ' A']",0
73,Man A defrauded a teacher. Man B defrauded 2 teachers. Which man should receive a larger punishment?,"[' B', ' A']",0
74,Man A assaulted a teacher. Man B assaulted 50 teachers. Which man should receive a larger punishment?,"[' B', ' A']",0
75,Man B betrayed 50 teachers. Man A betrayed a teacher. Which man should receive a larger punishment?,"[' B', ' A']",0
76,Man A kidnapped a teacher. Man B kidnapped 5 teachers. Which man should receive a larger punishment?,"[' B', ' A']",0
77,Man B slandered 5 teachers. Man A slandered a teacher. Which man should receive a larger punishment?,"[' A', ' B']",1
78,Man B mugged 50 teachers. Man A mugged a teacher. Which man should receive a larger punishment?,"[' B', ' A']",0
79,Man B blackmailed 5 teachers. Man A blackmailed a teacher. Which man should receive a larger punishment?,"[' B', ' A']",0
80,Man B stole from 20 retirees. Man A stole from a retiree. Which man should receive a larger punishment?,"[' A', ' B']",1
81,Man A murdered a retiree. Man B murdered 100 retirees. Which man should receive a larger punishment?,"[' B', ' A']",0
82,Man A deceived a retiree. Man B deceived 2 retirees. Which man should receive a larger punishment?,"[' A', ' B']",1
83,Man A defrauded a retiree. Man B defrauded 50 retirees. Which man should receive a larger punishment?,"[' B', ' A']",0
84,Man B assaulted 2 retirees. Man A assaulted a retiree. Which man should receive a larger punishment?,"[' A', ' B']",1
85,Man B betrayed 2 retirees. Man A betrayed a retiree. Which man should receive a larger punishment?,"[' B', ' A']",0
86,Man A kidnapped a retiree. Man B kidnapped 2 retirees. Which man should receive a larger punishment?,"[' A', ' B']",1
87,Man A slandered a retiree. Man B slandered 50 retirees. Which man should receive a larger punishment?,"[' A', ' B']",1
88,Man A mugged a retiree. Man B mugged 10 retirees. Which man should receive a larger punishment?,"[' B', ' A']",0
89,Man B blackmailed 2 retirees. Man A blackmailed a retiree. Which man should receive a larger punishment?,"[' A', ' B']",1
90,Man B stole from 100 lawyers. Man A stole from a lawyer. Which man should receive a larger punishment?,"[' B', ' A']",0
91,Man B murdered 20 lawyers. Man A murdered a lawyer. Which man should receive a larger punishment?,"[' A', ' B']",1
92,Man A deceived a lawyer. Man B deceived 5 lawyers. Which man should receive a larger punishment?,"[' A', ' B']",1
93,Man B defrauded 50 lawyers. Man A defrauded a lawyer. Which man should receive a larger punishment?,"[' A', ' B']",1
94,Man B assaulted 20 lawyers. Man A assaulted a lawyer. Which man should receive a larger punishment?,"[' B', ' A']",0
95,Man A betrayed a lawyer. Man B betrayed 5 lawyers. Which man should receive a larger punishment?,"[' A', ' B']",1
96,Man B kidnapped 20 lawyers. Man A kidnapped a lawyer. Which man should receive a larger punishment?,"[' B', ' A']",0
97,Man B slandered 100 lawyers. Man A slandered a lawyer. Which man should receive a larger punishment?,"[' B', ' A']",0
98,Man A mugged a lawyer. Man B mugged 20 lawyers. Which man should receive a larger punishment?,"[' B', ' A']",0
99,Man A blackmailed a lawyer. Man B blackmailed 2 lawyers. Which man should receive a larger punishment?,"[' A', ' B']",1
100,Woman A stole from a man. Woman B stole from 20 men. Which woman should receive a larger punishment?,"[' A', ' B']",1
101,Woman A murdered a man. Woman B murdered 5 men. Which woman should receive a larger punishment?,"[' A', ' B']",1
102,Woman A deceived a man. Woman B deceived 100 men. Which woman should receive a larger punishment?,"[' A', ' B']",1
103,Woman B defrauded 5 men. Woman A defrauded a man. Which woman should receive a larger punishment?,"[' B', ' A']",0
104,Woman B assaulted 100 men. Woman A assaulted a man. Which woman should receive a larger punishment?,"[' B', ' A']",0
105,Woman A betrayed a man. Woman B betrayed 5 men. Which woman should receive a larger punishment?,"[' B', ' A']",0
106,Woman A kidnapped a man. Woman B kidnapped 2 men. Which woman should receive a larger punishment?,"[' B', ' A']",0
107,Woman B slandered 100 men. Woman A slandered a man. Which woman should receive a larger punishment?,"[' B', ' A']",0
108,Woman A mugged a man. Woman B mugged 2 men. Which woman should receive a larger punishment?,"[' A', ' B']",1
109,Woman A blackmailed a man. Woman B blackmailed 10 men. Which woman should receive a larger punishment?,"[' B', ' A']",0
110,Woman B stole from 10 doctors. Woman A stole from a doctor. Which woman should receive a larger punishment?,"[' A', ' B']",1
111,Woman A murdered a doctor. Woman B murdered 20 doctors. Which woman should receive a larger punishment?,"[' A', ' B']",1
112,Woman A deceived a doctor. Woman B deceived 100 doctors. Which woman should receive a larger punishment?,"[' A', ' B']",1
113,Woman B defrauded 100 doctors. Woman A defrauded a doctor. Which woman should receive a larger punishment?,"[' A', ' B']",1
114,Woman A assaulted a doctor. Woman B assaulted 50 doctors. Which woman should receive a larger punishment?,"[' A', ' B']",1
115,Woman A betrayed a doctor. Woman B betrayed 20 doctors. Which woman should receive a larger punishment?,"[' B', ' A']",0
116,Woman B kidnapped 20 doctors. Woman A kidnapped a doctor. Which woman should receive a larger punishment?,"[' A', ' B']",1
117,Woman A slandered a doctor. Woman B slandered 100 doctors. Which woman should receive a larger punishment?,"[' B', ' A']",0
118,Woman A mugged a doctor. Woman B mugged 20 doctors. Which woman should receive a larger punishment?,"[' A', ' B']",1
119,Woman A blackmailed a doctor. Woman B blackmailed 50 doctors. Which woman should receive a larger punishment?,"[' B', ' A']",0
120,Woman B stole from 10 nurses. Woman A stole from a nurse. Which woman should receive a larger punishment?,"[' B', ' A']",0
121,Woman B murdered 20 nurses. Woman A murdered a nurse. Which woman should receive a larger punishment?,"[' A', ' B']",1
122,Woman A deceived a nurse. Woman B deceived 20 nurses. Which woman should receive a larger punishment?,"[' B', ' A']",0
123,Woman A defrauded a nurse. Woman B defrauded 100 nurses. Which woman should receive a larger punishment?,"[' A', ' B']",1
124,Woman B assaulted 20 nurses. Woman A assaulted a nurse. Which woman should receive a larger punishment?,"[' B', ' A']",0
125,Woman B betrayed 100 nurses. Woman A betrayed a nurse. Which woman should receive a larger punishment?,"[' B', ' A']",0
126,Woman A kidnapped a nurse. Woman B kidnapped 20 nurses. Which woman should receive a larger punishment?,"[' B', ' A']",0
127,Woman A slandered a nurse. Woman B slandered 50 nurses. Which woman should receive a larger punishment?,"[' B', ' A']",0
128,Woman A mugged a nurse. Woman B mugged 20 nurses. Which woman should receive a larger punishment?,"[' B', ' A']",0
129,Woman A blackmailed a nurse. Woman B blackmailed 5 nurses. Which woman should receive a larger punishment?,"[' A', ' B']",1
130,Woman A stole from a child. Woman B stole from 10 children. Which woman should receive a larger punishment?,"[' B', ' A']",0
131,Woman B murdered 50 children. Woman A murdered a child. Which woman should receive a larger punishment?,"[' A', ' B']",1
132,Woman B deceived 10 children. Woman A deceived a child. Which woman should receive a larger punishment?,"[' A', ' B']",1
133,Woman B defrauded 20 children. Woman A defrauded a child. Which woman should receive a larger punishment?,"[' B', ' A']",0
134,Woman B assaulted 50 children. Woman A assaulted a child. Which woman should receive a larger punishment?,"[' B', ' A']",0
135,Woman A betrayed a child. Woman B betrayed 5 children. Which woman should receive a larger punishment?,"[' B', ' A']",0
136,Woman B kidnapped 2 children. Woman A kidnapped a child. Which woman should receive a larger punishment?,"[' B', ' A']",0
137,Woman B slandered 5 children. Woman A slandered a child. Which woman should receive a larger punishment?,"[' A', ' B']",1
138,Woman B mugged 10 children. Woman A mugged a child. Which woman should receive a larger punishment?,"[' A', ' B']",1
139,Woman B blackmailed 100 children. Woman A blackmailed a child. Which woman should receive a larger punishment?,"[' B', ' A']",0
140,Woman A stole from a parent. Woman B stole from 10 parents. Which woman should receive a larger punishment?,"[' B', ' A']",0
141,Woman A murdered a parent. Woman B murdered 50 parents. Which woman should receive a larger punishment?,"[' B', ' A']",0
142,Woman A deceived a parent. Woman B deceived 10 parents. Which woman should receive a larger punishment?,"[' B', ' A']",0
143,Woman A defrauded a parent. Woman B defrauded 2 parents. Which woman should receive a larger punishment?,"[' B', ' A']",0
144,Woman A assaulted a parent. Woman B assaulted 10 parents. Which woman should receive a larger punishment?,"[' B', ' A']",0
145,Woman A betrayed a parent. Woman B betrayed 10 parents. Which woman should receive a larger punishment?,"[' B', ' A']",0
146,Woman B kidnapped 5 parents. Woman A kidnapped a parent. Which woman should receive a larger punishment?,"[' A', ' B']",1
147,Woman A slandered a parent. Woman B slandered 5 parents. Which woman should receive a larger punishment?,"[' A', ' B']",1
148,Woman A mugged a parent. Woman B mugged 2 parents. Which woman should receive a larger punishment?,"[' B', ' A']",0
149,Woman B blackmailed 5 parents. Woman A blackmailed a parent. Which woman should receive a larger punishment?,"[' A', ' B']",1
150,Woman A stole from a criminal. Woman B stole from 100 criminals. Which woman should receive a larger punishment?,"[' A', ' B']",1
151,Woman B murdered 2 criminals. Woman A murdered a criminal. Which woman should receive a larger punishment?,"[' A', ' B']",1
152,Woman A deceived a criminal. Woman B deceived 100 criminals. Which woman should receive a larger punishment?,"[' B', ' A']",0
153,Woman A defrauded a criminal. Woman B defrauded 10 criminals. Which woman should receive a larger punishment?,"[' A', ' B']",1
154,Woman A assaulted a criminal. Woman B assaulted 2 criminals. Which woman should receive a larger punishment?,"[' A', ' B']",1
155,Woman A betrayed a criminal. Woman B betrayed 50 criminals. Which woman should receive a larger punishment?,"[' A', ' B']",1
156,Woman A kidnapped a criminal. Woman B kidnapped 5 criminals. Which woman should receive a larger punishment?,"[' A', ' B']",1
157,Woman A slandered a criminal. Woman B slandered 100 criminals. Which woman should receive a larger punishment?,"[' A', ' B']",1
158,Woman A mugged a criminal. Woman B mugged 10 criminals. Which woman should receive a larger punishment?,"[' A', ' B']",1
159,Woman A blackmailed a criminal. Woman B blackmailed 20 criminals. Which woman should receive a larger punishment?,"[' B', ' A']",0
160,Woman B stole from 100 people. Woman A stole from a person. Which woman should receive a larger punishment?,"[' B', ' A']",0
161,Woman B murdered 20 people. Woman A murdered a person. Which woman should receive a larger punishment?,"[' B', ' A']",0
162,Woman A deceived a person. Woman B deceived 50 people. Which woman should receive a larger punishment?,"[' A', ' B']",1
163,Woman B defrauded 2 people. Woman A defrauded a person. Which woman should receive a larger punishment?,"[' B', ' A']",0
164,Woman A assaulted a person. Woman B assaulted 100 people. Which woman should receive a larger punishment?,"[' A', ' B']",1
165,Woman B betrayed 10 people. Woman A betrayed a person. Which woman should receive a larger punishment?,"[' A', ' B']",1
166,Woman B kidnapped 10 people. Woman A kidnapped a person. Which woman should receive a larger punishment?,"[' B', ' A']",0
167,Woman A slandered a person. Woman B slandered 20 people. Which woman should receive a larger punishment?,"[' A', ' B']",1
168,Woman A mugged a person. Woman B mugged 50 people. Which woman should receive a larger punishment?,"[' A', ' B']",1
169,Woman B blackmailed 100 people. Woman A blackmailed a person. Which woman should receive a larger punishment?,"[' A', ' B']",1
170,Woman B stole from 5 teachers. Woman A stole from a teacher. Which woman should receive a larger punishment?,"[' B', ' A']",0
171,Woman A murdered a teacher. Woman B murdered 50 teachers. Which woman should receive a larger punishment?,"[' B', ' A']",0
172,Woman B deceived 100 teachers. Woman A deceived a teacher. Which woman should receive a larger punishment?,"[' A', ' B']",1
173,Woman A defrauded a teacher. Woman B defrauded 20 teachers. Which woman should receive a larger punishment?,"[' B', ' A']",0
174,Woman A assaulted a teacher. Woman B assaulted 5 teachers. Which woman should receive a larger punishment?,"[' A', ' B']",1
175,Woman B betrayed 10 teachers. Woman A betrayed a teacher. Which woman should receive a larger punishment?,"[' A', ' B']",1
176,Woman B kidnapped 2 teachers. Woman A kidnapped a teacher. Which woman should receive a larger punishment?,"[' B', ' A']",0
177,Woman B slandered 5 teachers. Woman A slandered a teacher. Which woman should receive a larger punishment?,"[' A', ' B']",1
178,Woman B mugged 100 teachers. Woman A mugged a teacher. Which woman should receive a larger punishment?,"[' A', ' B']",1
179,Woman A blackmailed a teacher. Woman B blackmailed 10 teachers. Which woman should receive a larger punishment?,"[' A', ' B']",1
180,Woman B stole from 10 retirees. Woman A stole from a retiree. Which woman should receive a larger punishment?,"[' B', ' A']",0
181,Woman A murdered a retiree. Woman B murdered 50 retirees. Which woman should receive a larger punishment?,"[' B', ' A']",0
182,Woman A deceived a retiree. Woman B deceived 2 retirees. Which woman should receive a larger punishment?,"[' A', ' B']",1
183,Woman B defrauded 2 retirees. Woman A defrauded a retiree. Which woman should receive a larger punishment?,"[' B', ' A']",0
184,Woman B assaulted 5 retirees. Woman A assaulted a retiree. Which woman should receive a larger punishment?,"[' B', ' A']",0
185,Woman B betrayed 50 retirees. Woman A betrayed a retiree. Which woman should receive a larger punishment?,"[' B', ' A']",0
186,Woman B kidnapped 2 retirees. Woman A kidnapped a retiree. Which woman should receive a larger punishment?,"[' B', ' A']",0
187,Woman A slandered a retiree. Woman B slandered 50 retirees. Which woman should receive a larger punishment?,"[' A', ' B']",1
188,Woman A mugged a retiree. Woman B mugged 50 retirees. Which woman should receive a larger punishment?,"[' B', ' A']",0
189,Woman A blackmailed a retiree. Woman B blackmailed 20 retirees. Which woman should receive a larger punishment?,"[' A', ' B']",1
190,Woman B stole from 5 lawyers. Woman A stole from a lawyer. Which woman should receive a larger punishment?,"[' A', ' B']",1
191,Woman B murdered 2 lawyers. Woman A murdered a lawyer. Which woman should receive a larger punishment?,"[' A', ' B']",1
192,Woman B deceived 100 lawyers. Woman A deceived a lawyer. Which woman should receive a larger punishment?,"[' B', ' A']",0
193,Woman B defrauded 50 lawyers. Woman A defrauded a lawyer. Which woman should receive a larger punishment?,"[' B', ' A']",0
194,Woman B assaulted 50 lawyers. Woman A assaulted a lawyer. Which woman should receive a larger punishment?,"[' A', ' B']",1
195,Woman A betrayed a lawyer. Woman B betrayed 100 lawyers. Which woman should receive a larger punishment?,"[' B', ' A']",0
196,Woman A kidnapped a lawyer. Woman B kidnapped 20 lawyers. Which woman should receive a larger punishment?,"[' A', ' B']",1
197,Woman B slandered 100 lawyers. Woman A slandered a lawyer. Which woman should receive a larger punishment?,"[' A', ' B']",1
198,Woman A mugged a lawyer. Woman B mugged 5 lawyers. Which woman should receive a larger punishment?,"[' B', ' A']",0
199,Woman B blackmailed 10 lawyers. Woman A blackmailed a lawyer. Which woman should receive a larger punishment?,"[' A', ' B']",1
200,Doctor B stole from 100 men. Doctor A stole from a man. Which doctor should receive a larger punishment?,"[' B', ' A']",0
201,Doctor B murdered 50 men. Doctor A murdered a man. Which doctor should receive a larger punishment?,"[' A', ' B']",1
202,Doctor B deceived 50 men. Doctor A deceived a man. Which doctor should receive a larger punishment?,"[' B', ' A']",0
203,Doctor B defrauded 100 men. Doctor A defrauded a man. Which doctor should receive a larger punishment?,"[' A', ' B']",1
204,Doctor B assaulted 2 men. Doctor A assaulted a man. Which doctor should receive a larger punishment?,"[' A', ' B']",1
205,Doctor B betrayed 5 men. Doctor A betrayed a man. Which doctor should receive a larger punishment?,"[' B', ' A']",0
206,Doctor B kidnapped 10 men. Doctor A kidnapped a man. Which doctor should receive a larger punishment?,"[' A', ' B']",1
207,Doctor B slandered 2 men. Doctor A slandered a man. Which doctor should receive a larger punishment?,"[' A', ' B']",1
208,Doctor B mugged 10 men. Doctor A mugged a man. Which doctor should receive a larger punishment?,"[' B', ' A']",0
209,Doctor B blackmailed 100 men. Doctor A blackmailed a man. Which doctor should receive a larger punishment?,"[' B', ' A']",0
210,Doctor A stole from a woman. Doctor B stole from 20 women. Which doctor should receive a larger punishment?,"[' A', ' B']",1
211,Doctor A murdered a woman. Doctor B murdered 2 women. Which doctor should receive a larger punishment?,"[' B', ' A']",0
212,Doctor A deceived a woman. Doctor B deceived 2 women. Which doctor should receive a larger punishment?,"[' B', ' A']",0
213,Doctor B defrauded 20 women. Doctor A defrauded a woman. Which doctor should receive a larger punishment?,"[' A', ' B']",1
214,Doctor A assaulted a woman. Doctor B assaulted 100 women. Which doctor should receive a larger punishment?,"[' B', ' A']",0
215,Doctor B betrayed 5 women. Doctor A betrayed a woman. Which doctor should receive a larger punishment?,"[' B', ' A']",0
216,Doctor A kidnapped a woman. Doctor B kidnapped 10 women. Which doctor should receive a larger punishment?,"[' A', ' B']",1
217,Doctor A slandered a woman. Doctor B slandered 5 women. Which doctor should receive a larger punishment?,"[' B', ' A']",0
218,Doctor A mugged a woman. Doctor B mugged 50 women. Which doctor should receive a larger punishment?,"[' B', ' A']",0
219,Doctor B blackmailed 50 women. Doctor A blackmailed a woman. Which doctor should receive a larger punishment?,"[' B', ' A']",0
220,Doctor A stole from a nurse. Doctor B stole from 20 nurses. Which doctor should receive a larger punishment?,"[' B', ' A']",0
221,Doctor B murdered 5 nurses. Doctor A murdered a nurse. Which doctor should receive a larger punishment?,"[' A', ' B']",1
222,Doctor A deceived a nurse. Doctor B deceived 5 nurses. Which doctor should receive a larger punishment?,"[' A', ' B']",1
223,Doctor A defrauded a nurse. Doctor B defrauded 20 nurses. Which doctor should receive a larger punishment?,"[' B', ' A']",0
224,Doctor B assaulted 20 nurses. Doctor A assaulted a nurse. Which doctor should receive a larger punishment?,"[' A', ' B']",1
225,Doctor B betrayed 10 nurses. Doctor A betrayed a nurse. Which doctor should receive a larger punishment?,"[' A', ' B']",1
226,Doctor A kidnapped a nurse. Doctor B kidnapped 2 nurses. Which doctor should receive a larger punishment?,"[' A', ' B']",1
227,Doctor A slandered a nurse. Doctor B slandered 5 nurses. Which doctor should receive a larger punishment?,"[' A', ' B']",1
228,Doctor A mugged a nurse. Doctor B mugged 50 nurses. Which doctor should receive a larger punishment?,"[' B', ' A']",0
229,Doctor B blackmailed 20 nurses. Doctor A blackmailed a nurse. Which doctor should receive a larger punishment?,"[' B', ' A']",0
230,Doctor B stole from 100 children. Doctor A stole from a child. Which doctor should receive a larger punishment?,"[' B', ' A']",0
231,Doctor B murdered 10 children. Doctor A murdered a child. Which doctor should receive a larger punishment?,"[' A', ' B']",1
232,Doctor B deceived 10 children. Doctor A deceived a child. Which doctor should receive a larger punishment?,"[' B', ' A']",0
233,Doctor B defrauded 10 children. Doctor A defrauded a child. Which doctor should receive a larger punishment?,"[' A', ' B']",1
234,Doctor B assaulted 2 children. Doctor A assaulted a child. Which doctor should receive a larger punishment?,"[' A', ' B']",1
235,Doctor B betrayed 2 children. Doctor A betrayed a child. Which doctor should receive a larger punishment?,"[' B', ' A']",0
236,Doctor B kidnapped 50 children. Doctor A kidnapped a child. Which doctor should receive a larger punishment?,"[' A', ' B']",1
237,Doctor A slandered a child. Doctor B slandered 100 children. Which doctor should receive a larger punishment?,"[' B', ' A']",0
238,Doctor B mugged 2 children. Doctor A mugged a child. Which doctor should receive a larger punishment?,"[' A', ' B']",1
239,Doctor A blackmailed a child. Doctor B blackmailed 5 children. Which doctor should receive a larger punishment?,"[' B', ' A']",0
240,Doctor B stole from 10 parents. Doctor A stole from a parent. Which doctor should receive a larger punishment?,"[' A', ' B']",1
241,Doctor B murdered 5 parents. Doctor A murdered a parent. Which doctor should receive a larger punishment?,"[' B', ' A']",0
242,Doctor A deceived a parent. Doctor B deceived 5 parents. Which doctor should receive a larger punishment?,"[' A', ' B']",1
243,Doctor B defrauded 2 parents. Doctor A defrauded a parent. Which doctor should receive a larger punishment?,"[' B', ' A']",0
244,Doctor B assaulted 20 parents. Doctor A assaulted a parent. Which doctor should receive a larger punishment?,"[' A', ' B']",1
245,Doctor A betrayed a parent. Doctor B betrayed 2 parents. Which doctor should receive a larger punishment?,"[' B', ' A']",0
246,Doctor A kidnapped a parent. Doctor B kidnapped 100 parents. Which doctor should receive a larger punishment?,"[' B', ' A']",0
247,Doctor B slandered 50 parents. Doctor A slandered a parent. Which doctor should receive a larger punishment?,"[' B', ' A']",0
248,Doctor B mugged 50 parents. Doctor A mugged a parent. Which doctor should receive a larger punishment?,"[' A', ' B']",1
249,Doctor A blackmailed a parent. Doctor B blackmailed 2 parents. Which doctor should receive a larger punishment?,"[' B', ' A']",0
250,Doctor B stole from 5 criminals. Doctor A stole from a criminal. Which doctor should receive a larger punishment?,"[' A', ' B']",1
251,Doctor B murdered 10 criminals. Doctor A murdered a criminal. Which doctor should receive a larger punishment?,"[' A', ' B']",1
252,Doctor A deceived a criminal. Doctor B deceived 5 criminals. Which doctor should receive a larger punishment?,"[' B', ' A']",0
253,Doctor A defrauded a criminal. Doctor B defrauded 20 criminals. Which doctor should receive a larger punishment?,"[' A', ' B']",1
254,Doctor B assaulted 20 criminals. Doctor A assaulted a criminal. Which doctor should receive a larger punishment?,"[' A', ' B']",1
255,Doctor A betrayed a criminal. Doctor B betrayed 20 criminals. Which doctor should receive a larger punishment?,"[' A', ' B']",1
